Time [s],Force Reaction (X) [N],Force Reaction (Y) [N],Force Reaction (Z) [N],Force Reaction (Total) [N],RPM,Feed_mm_per_sec,DOC_mm,sequence_id,Tool_Life_HSS_min
2.25,-2297.6,4770.6,-1534.6,5512.9,3000,4,5,16,22.832972218143098
2.3,-2297.0,4568.7,-1683.2,5383.5,3000,4,5,16,22.832972218143098
2.35,-2596.3,4062.8,-1555.9,5066.4,3000,4,5,16,22.832972218143098
2.4,-2726.9,4663.2,-1645.3,5647.0,3000,4,5,16,22.832972218143098
2.45,-2561.5,4886.4,-1442.6,5702.6,3000,4,5,16,22.832972218143098
2.5,-2449.9,4495.3,-1416.4,5311.9,3000,4,5,16,22.832972218143098
2.55,-2179.1,4851.1,-1204.2,5452.7,3000,4,5,16,22.832972218143098
2.6,-2270.0,5346.4,-1684.2,6047.6,3000,4,5,16,22.832972218143098
2.65,-2290.3,4686.8,-1813.0,5522.5,3000,4,5,16,22.832972218143098
2.7,-2640.6,5027.9,-1782.5,5952.3,3000,4,5,16,22.832972218143098
2.75,-2743.9,4602.7,-1493.5,5562.7,3000,4,5,16,22.832972218143098
2.8,-2489.2,4661.4,-1469.1,5484.8,3000,4,5,16,22.832972218143098
2.85,-2324.7,4452.9,-1159.9,5155.4,3000,4,5,16,22.832972218143098
2.9,-2375.3,4816.7,-1531.2,5584.6,3000,4,5,16,22.832972218143098
2.95,-2112.2,4368.9,-1586.0,5105.3,3000,4,5,16,22.832972218143098
3.0,-2539.7,4535.1,-1727.6,5477.4,3000,4,5,16,22.832972218143098
3.05,-2687.4,4933.5,-1816.5,5904.3,3000,4,5,16,22.832972218143098
3.1,-2547.6,4844.0,-1535.8,5684.5,3000,4,5,16,22.832972218143098
3.15,-2561.2,4609.9,-1254.1,5420.6,3000,4,5,16,22.832972218143098
3.2,-2290.0,4533.4,-1519.2,5301.2,3000,4,5,16,22.832972218143098
3.25,-2207.1,4691.7,-1555.9,5413.3,3000,4,5,16,22.832972218143098
3.3,-2371.3,4789.8,-1768.2,5629.5,3000,4,5,16,22.832972218143098
3.35,-2499.9,4706.6,-1594.0,5562.6,3000,4,5,16,22.832972218143098
3.4,-2830.4,4602.1,-1520.1,5612.6,3000,4,5,16,22.832972218143098
3.45,-2714.4,4894.1,-1313.3,5748.5,3000,4,5,16,22.832972218143098
3.5,-2538.4,4260.1,-1226.9,5108.5,3000,4,5,16,22.832972218143098
3.55,-2285.8,4648.8,-1408.4,5368.4,3000,4,5,16,22.832972218143098
3.6,-2296.2,4480.9,-1449.1,5239.4,3000,4,5,16,22.832972218143098
3.65,-2557.0,4604.1,-1576.6,5497.4,3000,4,5,16,22.832972218143098
3.7,-2259.3,4556.4,-1709.9,5365.5,3000,4,5,16,22.832972218143098
3.75,-2683.3,4965.8,-1557.6,5855.4,3000,4,5,16,22.832972218143098
3.8,-2614.7,4840.9,-1344.6,5663.8,3000,4,5,16,22.832972218143098
3.85,-2486.3,4670.4,-1267.1,5440.6,3000,4,5,16,22.832972218143098
3.9,-2345.3,4710.6,-1406.1,5446.8,3000,4,5,16,22.832972218143098
3.95,-2239.5,4663.2,-1915.5,5516.3,3000,4,5,16,22.832972218143098
4.0,-2580.3,4497.8,-1844.8,5503.7,3000,4,5,16,22.832972218143098
4.05,-2503.3,4903.5,-1562.1,5722.9,3000,4,5,16,22.832972218143098
4.1,-2613.1,5174.7,-1422.9,5969.1,3000,4,5,16,22.832972218143098
4.15,-2593.2,4380.7,-1291.9,5252.1,3000,4,5,16,22.832972218143098
4.2,-2117.5,4519.6,-1358.0,5172.5,3000,4,5,16,22.832972218143098
4.25,-2163.1,5122.7,-1372.4,5727.6,3000,4,5,16,22.832972218143098
4.3,-2178.2,4742.6,-1722.9,5495.9,3000,4,5,16,22.832972218143098
4.35,-2592.0,4395.6,-1756.2,5396.6,3000,4,5,16,22.832972218143098
4.4,-2605.6,4439.2,-1660.8,5408.7,3000,4,5,16,22.832972218143098
4.45,-2393.7,4662.0,-1559.2,5467.6,3000,4,5,16,22.832972218143098
4.5,-2539.4,4403.0,-1418.4,5277.0,3000,4,5,16,22.832972218143098
4.55,-2328.2,4693.2,-1422.3,5428.6,3000,4,5,16,22.832972218143098
4.6,-2387.0,4914.0,-1632.8,5701.9,3000,4,5,16,22.832972218143098
4.65,-2331.3,4399.6,-1750.8,5277.9,3000,4,5,16,22.832972218143098
4.7,-2433.0,4637.1,-1740.4,5518.3,3000,4,5,16,22.832972218143098
4.75,-2583.4,5042.2,-1492.9,5858.9,3000,4,5,16,22.832972218143098
4.8,-2468.0,4853.5,-1390.7,5619.7,3000,4,5,16,22.832972218143098
4.85,-2173.2,4285.9,-1297.5,4977.5,3000,4,5,16,22.832972218143098
4.9,-2284.8,4855.7,-1383.5,5541.8,3000,4,5,16,22.832972218143098
4.95,-2567.4,5070.3,-1521.8,5883.5,3000,4,5,16,22.832972218143098
0.0,-2057.2,3692.1,-1426.5,4460.8,5000,4,5,17,22.600886444926857
0.05,-2051.7,3969.0,-1013.0,4581.3,5000,4,5,17,22.600886444926857
0.1,-2013.0,3833.0,-1036.5,4451.8,5000,4,5,17,22.600886444926857
0.15,-1715.8,4186.5,-1275.4,4700.8,5000,4,5,17,22.600886444926857
0.2,-1785.5,3692.0,-1517.4,4372.8,5000,4,5,17,22.600886444926857
0.25,-1978.8,4078.5,-1246.4,4701.4,5000,4,5,17,22.600886444926857
0.3,-1919.8,3554.0,-1119.2,4191.6,5000,4,5,17,22.600886444926857
0.35,-1685.9,4230.0,-1169.4,4701.3,5000,4,5,17,22.600886444926857
0.4,-1817.7,3624.4,-1400.7,4289.8,5000,4,5,17,22.600886444926857
0.45,-1903.0,4234.7,-1272.0,4813.7,5000,4,5,17,22.600886444926857
0.5,-1805.0,3526.4,-1089.2,4108.5,5000,4,5,17,22.600886444926857
0.55,-1870.0,4081.7,-1254.6,4661.7,5000,4,5,17,22.600886444926857
0.6,-1797.2,3828.7,-1359.9,4442.8,5000,4,5,17,22.600886444926857
0.65,-1890.6,4190.1,-1275.2,4770.5,5000,4,5,17,22.600886444926857
0.7,-1984.4,3665.7,-1162.7,4327.4,5000,4,5,17,22.600886444926857
0.75,-1708.9,3967.8,-1176.1,4477.4,5000,4,5,17,22.600886444926857
0.8,-1924.5,3655.8,-1409.3,4365.1,5000,4,5,17,22.600886444926857
0.85,-2167.3,4279.7,-1226.1,4951.4,5000,4,5,17,22.600886444926857
0.9,-1760.3,3670.4,-1125.8,4223.5,5000,4,5,17,22.600886444926857
0.95,-1799.1,4113.3,-1112.0,4625.2,5000,4,5,17,22.600886444926857
1.0,-1943.5,3708.1,-1472.1,4437.8,5000,4,5,17,22.600886444926857
1.05,-2067.6,4034.7,-1204.7,4690.9,5000,4,5,17,22.600886444926857
1.1,-2062.0,3547.9,-1058.1,4237.8,5000,4,5,17,22.600886444926857
1.15,-1728.0,3882.1,-1221.5,4421.4,5000,4,5,17,22.600886444926857
1.2,-1838.7,3555.4,-1266.3,4198.3,5000,4,5,17,22.600886444926857
1.25,-1953.1,4240.6,-1275.9,4840.0,5000,4,5,17,22.600886444926857
1.3,-2031.9,3513.6,-948.5,4168.2,5000,4,5,17,22.600886444926857
1.35,-1668.3,3961.6,-1267.3,4481.4,5000,4,5,17,22.600886444926857
1.4,-1983.3,3825.1,-1393.9,4528.6,5000,4,5,17,22.600886444926857
1.45,-2049.8,4031.1,-1112.6,4657.2,5000,4,5,17,22.600886444926857
1.5,-2036.8,3833.0,-994.9,4453.1,5000,4,5,17,22.600886444926857
1.55,-1700.6,4345.3,-1174.9,4811.9,5000,4,5,17,22.600886444926857
1.6,-1841.8,3757.6,-1474.2,4436.8,5000,4,5,17,22.600886444926857
1.65,-1938.7,4143.0,-1176.9,4723.2,5000,4,5,17,22.600886444926857
1.7,-2059.7,3632.2,-1019.0,4298.1,5000,4,5,17,22.600886444926857
1.75,-1704.1,4115.9,-1223.3,4619.7,5000,4,5,17,22.600886444926857
1.8,-1865.7,3868.9,-1386.0,4513.3,5000,4,5,17,22.600886444926857
1.85,-2142.7,4070.4,-1231.3,4761.9,5000,4,5,17,22.600886444926857
1.9,-2020.1,3566.8,-1083.4,4239.9,5000,4,5,17,22.600886444926857
1.95,-1590.6,4071.8,-1258.3,4549.0,5000,4,5,17,22.600886444926857
2.0,-1796.5,3933.3,-1343.4,4528.0,5000,4,5,17,22.600886444926857
2.05,-2168.2,4185.2,-1154.6,4852.8,5000,4,5,17,22.600886444926857
2.1,-1989.6,3549.8,-1046.9,4201.9,5000,4,5,17,22.600886444926857
2.15,-1891.8,4003.4,-1229.0,4595.3,5000,4,5,17,22.600886444926857
2.2,-1850.3,3800.4,-1387.3,4448.7,5000,4,5,17,22.600886444926857
2.25,-1880.7,4087.5,-1293.2,4681.6,5000,4,5,17,22.600886444926857
2.3,-1929.1,3676.1,-1044.7,4281.0,5000,4,5,17,22.600886444926857
2.35,-1714.9,4156.4,-1108.5,4630.9,5000,4,5,17,22.600886444926857
2.4,-1864.1,3644.3,-1386.2,4321.8,5000,4,5,17,22.600886444926857
2.45,-1999.9,4193.7,-1268.8,4816.3,5000,4,5,17,22.600886444926857
2.5,-1952.2,3447.3,-1057.6,4100.4,5000,4,5,17,22.600886444926857
2.55,-1688.8,4275.0,-1230.0,4758.2,5000,4,5,17,22.600886444926857
2.6,-1874.6,3885.2,-1535.6,4578.9,5000,4,5,17,22.600886444926857
2.65,-2049.5,4216.6,-1199.6,4839.3,5000,4,5,17,22.600886444926857
2.7,-1841.1,3710.3,-986.4,4257.8,5000,4,5,17,22.600886444926857
2.75,-1809.4,3879.6,-1217.2,4450.5,5000,4,5,17,22.600886444926857
2.8,-1793.7,3874.3,-1447.7,4508.1,5000,4,5,17,22.600886444926857
2.85,-1944.7,4155.2,-1273.4,4761.3,5000,4,5,17,22.600886444926857
2.9,-1900.0,3623.0,-1019.2,4216.1,5000,4,5,17,22.600886444926857
2.95,-1614.6,4173.4,-1267.7,4651.0,5000,4,5,17,22.600886444926857
3.0,-2016.6,3787.2,-1246.5,4468.0,5000,4,5,17,22.600886444926857
3.05,-1998.5,4069.6,-1202.5,4690.6,5000,4,5,17,22.600886444926857
3.1,-1781.7,3593.9,-1167.9,4177.9,5000,4,5,17,22.600886444926857
3.15,-1740.4,4200.4,-1222.8,4708.2,5000,4,5,17,22.600886444926857
3.2,-1827.7,3542.5,-1492.6,4256.5,5000,4,5,17,22.600886444926857
3.25,-1973.3,4226.8,-1211.3,4819.5,5000,4,5,17,22.600886444926857
3.3,-1858.9,3620.8,-1207.2,4245.3,5000,4,5,17,22.600886444926857
3.35,-1865.3,4107.9,-1142.4,4653.9,5000,4,5,17,22.600886444926857
3.4,-1944.6,3363.1,-1213.7,4070.0,5000,4,5,17,22.600886444926857
3.45,-1955.4,4041.7,-1386.9,4699.2,5000,4,5,17,22.600886444926857
3.5,-1912.4,3722.0,-1046.9,4313.5,5000,4,5,17,22.600886444926857
3.55,-1788.5,4167.3,-1094.8,4665.1,5000,4,5,17,22.600886444926857
3.6,-1791.7,3494.4,-1556.4,4224.2,5000,4,5,17,22.600886444926857
3.65,-2067.8,4087.7,-1187.1,4732.3,5000,4,5,17,22.600886444926857
3.7,-2101.6,3800.7,-1109.4,4482.5,5000,4,5,17,22.600886444926857
3.75,-1683.3,4030.8,-1269.1,4548.8,5000,4,5,17,22.600886444926857
3.8,-1871.7,3401.4,-1441.2,4141.2,5000,4,5,17,22.600886444926857
3.85,-2071.3,4076.6,-1245.6,4739.3,5000,4,5,17,22.600886444926857
3.9,-1837.8,3738.6,-1066.9,4300.3,5000,4,5,17,22.600886444926857
3.95,-1734.6,4069.0,-1175.1,4576.7,5000,4,5,17,22.600886444926857
4.0,-1808.8,3528.1,-1317.6,4178.0,5000,4,5,17,22.600886444926857
4.05,-2144.7,3880.0,-1156.3,4581.6,5000,4,5,17,22.600886444926857
4.1,-1771.1,3671.9,-992.1,4195.7,5000,4,5,17,22.600886444926857
4.15,-1691.4,3920.4,-1254.3,4450.1,5000,4,5,17,22.600886444926857
4.2,-1944.7,3562.0,-1283.9,4256.5,5000,4,5,17,22.600886444926857
4.25,-2023.4,4169.0,-1316.0,4817.3,5000,4,5,17,22.600886444926857
4.3,-1836.3,3656.6,-1089.1,4234.3,5000,4,5,17,22.600886444926857
4.35,-1776.6,4083.6,-1297.6,4638.6,5000,4,5,17,22.600886444926857
4.4,-1803.5,3732.5,-1182.0,4310.6,5000,4,5,17,22.600886444926857
4.45,-2175.2,4050.6,-1245.8,4763.5,5000,4,5,17,22.600886444926857
4.5,-1899.9,3722.0,-1118.0,4325.8,5000,4,5,17,22.600886444926857
4.55,-1818.6,4358.5,-1308.8,4900.7,5000,4,5,17,22.600886444926857
4.6,-1866.5,3718.0,-1447.0,4404.7,5000,4,5,17,22.600886444926857
4.65,-2015.3,4104.0,-1147.8,4714.0,5000,4,5,17,22.600886444926857
4.7,-1851.9,3651.2,-1061.9,4229.5,5000,4,5,17,22.600886444926857
4.75,-1707.6,4179.2,-1336.6,4708.3,5000,4,5,17,22.600886444926857
4.8,-1890.3,3864.5,-1292.7,4492.1,5000,4,5,17,22.600886444926857
4.85,-2020.9,4109.6,-1304.4,4761.8,5000,4,5,17,22.600886444926857
4.9,-1917.5,3573.5,-1071.4,4194.6,5000,4,5,17,22.600886444926857
4.95,-1626.3,4101.8,-1159.5,4562.2,5000,4,5,17,22.600886444926857
0.0,-2365.1,4708.0,-1321.1,5431.8,1000,6,1,18,30.538321263161375
0.05,-2341.0,4945.8,-1207.5,5603.5,1000,6,1,18,30.538321263161375
0.1,-2477.9,5026.3,-1174.3,5725.6,1000,6,1,18,30.538321263161375
0.15,-2367.7,5088.3,-1249.9,5749.7,1000,6,1,18,30.538321263161375
0.2,-2476.8,4694.5,-1158.3,5432.7,1000,6,1,18,30.538321263161375
0.25,-2551.8,5042.2,-1190.3,5775.1,1000,6,1,18,30.538321263161375
0.3,-2584.1,4912.7,-1113.7,5661.5,1000,6,1,18,30.538321263161375
0.35,-2373.8,4903.2,-1081.9,5554.0,1000,6,1,18,30.538321263161375
0.4,-2475.9,4831.1,-1009.7,5521.6,1000,6,1,18,30.538321263161375
0.45,-2456.8,4623.3,-964.7,5323.7,1000,6,1,18,30.538321263161375
0.5,-2419.5,4760.5,-937.2,5421.7,1000,6,1,18,30.538321263161375
0.55,-2079.0,4906.9,-968.2,5416.4,1000,6,1,18,30.538321263161375
0.6,-2572.4,4689.4,-788.3,5406.4,1000,6,1,18,30.538321263161375
0.65,-2084.2,5115.1,-1011.7,5615.3,1000,6,1,18,30.538321263161375
0.7,-2123.5,4727.0,-1106.5,5298.9,1000,6,1,18,30.538321263161375
0.75,-1989.3,5206.3,-1197.4,5700.6,1000,6,1,18,30.538321263161375
0.8,-2044.4,4787.7,-1156.6,5332.8,1000,6,1,18,30.538321263161375
0.85,-2159.8,4956.8,-1205.2,5539.6,1000,6,1,18,30.538321263161375
0.9,-2249.5,4894.3,-1244.9,5528.4,1000,6,1,18,30.538321263161375
0.95,-2174.8,5041.4,-1292.1,5640.5,1000,6,1,18,30.538321263161375
1.0,-2254.4,4497.0,-1334.2,5204.3,1000,6,1,18,30.538321263161375
1.05,-2555.1,4576.7,-1235.7,5385.3,1000,6,1,18,30.538321263161375
1.1,-2272.8,4974.4,-1263.0,5613.0,1000,6,1,18,30.538321263161375
1.15,-2384.8,5067.7,-1335.3,5757.7,1000,6,1,18,30.538321263161375
1.2,-2646.6,4888.6,-1117.5,5670.3,1000,6,1,18,30.538321263161375
1.25,-2611.8,5143.8,-1099.4,5872.7,1000,6,1,18,30.538321263161375
1.3,-2271.8,5086.8,-1163.4,5691.2,1000,6,1,18,30.538321263161375
1.35,-2468.8,4935.0,-996.2,5607.3,1000,6,1,18,30.538321263161375
1.4,-2446.3,4642.5,-927.9,5329.0,1000,6,1,18,30.538321263161375
1.45,-2496.0,4658.5,-1078.1,5393.8,1000,6,1,18,30.538321263161375
1.5,-2347.7,4231.0,-951.5,4931.4,1000,6,1,18,30.538321263161375
1.55,-2066.0,4837.0,-816.9,5322.8,1000,6,1,18,30.538321263161375
1.6,-2258.2,4835.7,-999.1,5429.7,1000,6,1,18,30.538321263161375
1.65,-2199.0,4752.3,-1032.7,5337.2,1000,6,1,18,30.538321263161375
1.7,-2115.0,5100.7,-964.6,5605.4,1000,6,1,18,30.538321263161375
1.75,-2174.3,5347.9,-1218.8,5900.3,1000,6,1,18,30.538321263161375
1.8,-2129.7,5174.0,-1161.5,5714.5,1000,6,1,18,30.538321263161375
1.85,-2141.8,4792.6,-1171.6,5378.6,1000,6,1,18,30.538321263161375
1.9,-2089.6,4591.6,-1413.5,5239.0,1000,6,1,18,30.538321263161375
1.95,-2271.7,4834.4,-1328.2,5504.2,1000,6,1,18,30.538321263161375
2.0,-2473.7,4592.5,-1342.6,5386.4,1000,6,1,18,30.538321263161375
2.05,-2442.5,4753.3,-1301.7,5500.4,1000,6,1,18,30.538321263161375
2.1,-2451.3,5215.0,-1339.3,5916.0,1000,6,1,18,30.538321263161375
2.15,-2396.8,4987.2,-1298.1,5683.4,1000,6,1,18,30.538321263161375
2.2,-2652.9,5004.9,-1184.7,5787.1,1000,6,1,18,30.538321263161375
2.25,-2377.5,4934.7,-1048.7,5577.0,1000,6,1,18,30.538321263161375
2.3,-2374.9,4861.1,-982.9,5498.7,1000,6,1,18,30.538321263161375
2.35,-2516.1,5046.6,-1042.2,5734.5,1000,6,1,18,30.538321263161375
2.4,-2494.4,5021.4,-1039.1,5702.3,1000,6,1,18,30.538321263161375
2.45,-2325.1,4548.6,-924.9,5191.5,1000,6,1,18,30.538321263161375
2.5,-2386.9,4640.6,-956.8,5305.5,1000,6,1,18,30.538321263161375
2.55,-2123.1,4754.1,-946.2,5291.9,1000,6,1,18,30.538321263161375
2.6,-2118.7,5009.9,-900.7,5513.6,1000,6,1,18,30.538321263161375
2.65,-2208.9,4927.1,-942.7,5481.3,1000,6,1,18,30.538321263161375
2.7,-2084.0,5129.6,-1046.5,5634.8,1000,6,1,18,30.538321263161375
2.75,-2037.5,5120.7,-1059.7,5612.2,1000,6,1,18,30.538321263161375
2.8,-2223.6,5097.3,-1176.5,5684.3,1000,6,1,18,30.538321263161375
2.85,-2280.6,4919.8,-1290.6,5574.2,1000,6,1,18,30.538321263161375
2.9,-2192.1,4944.2,-1417.2,5591.0,1000,6,1,18,30.538321263161375
2.95,-2395.4,4861.4,-1261.5,5564.4,1000,6,1,18,30.538321263161375
3.0,-2318.3,4517.0,-1225.6,5223.0,1000,6,1,18,30.538321263161375
3.05,-2285.4,4565.5,-1142.5,5231.8,1000,6,1,18,30.538321263161375
3.1,-2369.1,4826.6,-1307.7,5533.4,1000,6,1,18,30.538321263161375
3.15,-2471.3,5078.7,-1068.7,5748.3,1000,6,1,18,30.538321263161375
3.2,-2416.5,4756.2,-1232.6,5475.4,1000,6,1,18,30.538321263161375
3.25,-2443.5,4949.3,-1176.8,5643.7,1000,6,1,18,30.538321263161375
3.3,-2412.3,4992.9,-1016.5,5637.5,1000,6,1,18,30.538321263161375
3.35,-2451.5,4920.0,-959.9,5580.1,1000,6,1,18,30.538321263161375
3.4,-2302.5,4851.8,-859.8,5438.8,1000,6,1,18,30.538321263161375
3.45,-2441.5,5028.1,-953.4,5670.2,1000,6,1,18,30.538321263161375
3.5,-2205.4,4231.0,-882.0,4852.1,1000,6,1,18,30.538321263161375
3.55,-2165.9,4426.2,-924.4,5013.7,1000,6,1,18,30.538321263161375
3.6,-2208.3,4813.7,-859.9,5365.4,1000,6,1,18,30.538321263161375
3.65,-2239.9,5013.0,-980.4,5577.5,1000,6,1,18,30.538321263161375
3.7,-2005.5,5114.3,-1047.1,5592.4,1000,6,1,18,30.538321263161375
3.75,-2171.1,4952.9,-1255.8,5551.7,1000,6,1,18,30.538321263161375
3.8,-2090.9,5125.1,-1251.1,5674.8,1000,6,1,18,30.538321263161375
3.85,-2188.3,5104.9,-1261.8,5695.7,1000,6,1,18,30.538321263161375
3.9,-2343.2,4788.3,-1242.7,5473.8,1000,6,1,18,30.538321263161375
3.95,-2249.6,4587.6,-1299.1,5272.1,1000,6,1,18,30.538321263161375
4.0,-2285.8,4451.8,-1299.2,5170.3,1000,6,1,18,30.538321263161375
4.05,-2379.6,4619.2,-1127.9,5317.1,1000,6,1,18,30.538321263161375
4.1,-2559.2,4536.9,-1278.4,5363.6,1000,6,1,18,30.538321263161375
4.15,-2509.3,4792.4,-1098.8,5520.1,1000,6,1,18,30.538321263161375
4.2,-2479.9,5027.9,-1082.8,5709.8,1000,6,1,18,30.538321263161375
4.25,-2606.6,4645.3,-1149.2,5449.2,1000,6,1,18,30.538321263161375
4.3,-2571.6,5217.4,-1028.2,5906.9,1000,6,1,18,30.538321263161375
4.35,-2529.7,5115.0,-866.9,5771.8,1000,6,1,18,30.538321263161375
4.4,-2550.5,4644.3,-936.4,5380.7,1000,6,1,18,30.538321263161375
4.45,-2173.8,4980.0,-872.7,5503.4,1000,6,1,18,30.538321263161375
4.5,-2253.3,4263.5,-837.7,4894.6,1000,6,1,18,30.538321263161375
4.55,-2221.9,4793.9,-968.0,5371.7,1000,6,1,18,30.538321263161375
4.6,-2111.5,4928.9,-922.7,5440.9,1000,6,1,18,30.538321263161375
4.65,-2056.2,5016.6,-981.6,5509.8,1000,6,1,18,30.538321263161375
4.7,-2010.7,5252.0,-947.6,5703.0,1000,6,1,18,30.538321263161375
4.75,-2133.7,5109.9,-1079.0,5641.6,1000,6,1,18,30.538321263161375
4.8,-2331.6,4537.3,-1103.9,5219.4,1000,6,1,18,30.538321263161375
4.85,-2276.2,5047.6,-1178.5,5661.1,1000,6,1,18,30.538321263161375
4.9,-2130.4,4638.0,-1261.9,5257.6,1000,6,1,18,30.538321263161375
4.95,-2147.3,4508.8,-1290.1,5158.0,1000,6,1,18,30.538321263161375
0.0,-1978.6,3886.2,-1154.1,4511.0,3000,6,1,19,29.87464370667043
0.05,-2057.3,3946.5,-1040.5,4570.6,3000,6,1,19,29.87464370667043
0.1,-2201.6,4320.2,-962.9,4943.5,3000,6,1,19,29.87464370667043
0.15,-1892.8,3521.8,-713.9,4061.4,3000,6,1,19,29.87464370667043
0.2,-1800.9,3837.7,-918.2,4337.5,3000,6,1,19,29.87464370667043
0.25,-1874.8,3888.2,-963.5,4422.8,3000,6,1,19,29.87464370667043
0.3,-1755.5,4067.5,-977.4,4536.7,3000,6,1,19,29.87464370667043
0.35,-1948.9,4123.8,-976.0,4664.4,3000,6,1,19,29.87464370667043
0.4,-2043.4,4120.7,-961.9,4699.1,3000,6,1,19,29.87464370667043
0.45,-2115.8,4016.6,-884.9,4625.3,3000,6,1,19,29.87464370667043
0.5,-1983.2,3634.3,-881.9,4233.1,3000,6,1,19,29.87464370667043
0.55,-1928.8,4189.3,-936.2,4706.0,3000,6,1,19,29.87464370667043
0.6,-1641.2,4156.2,-951.1,4568.6,3000,6,1,19,29.87464370667043
0.65,-1781.9,3897.5,-1233.7,4459.6,3000,6,1,19,29.87464370667043
0.7,-1985.9,3715.2,-1064.9,4345.2,3000,6,1,19,29.87464370667043
0.75,-2095.3,3959.1,-917.9,4572.4,3000,6,1,19,29.87464370667043
0.8,-2021.0,3928.0,-1059.9,4542.8,3000,6,1,19,29.87464370667043
0.85,-1999.0,3839.3,-841.9,4409.6,3000,6,1,19,29.87464370667043
0.9,-1827.7,3841.6,-999.8,4370.1,3000,6,1,19,29.87464370667043
0.95,-1920.0,3991.2,-1043.3,4550.2,3000,6,1,19,29.87464370667043
1.0,-1872.8,3490.0,-1026.1,4091.6,3000,6,1,19,29.87464370667043
1.05,-2142.0,4083.1,-905.8,4699.0,3000,6,1,19,29.87464370667043
1.1,-2083.0,3601.3,-831.9,4242.6,3000,6,1,19,29.87464370667043
1.15,-1919.6,3980.9,-873.4,4505.0,3000,6,1,19,29.87464370667043
1.2,-1961.3,3863.7,-841.0,4413.9,3000,6,1,19,29.87464370667043
1.25,-1793.0,3789.4,-997.9,4309.3,3000,6,1,19,29.87464370667043
1.3,-2003.9,4009.4,-1116.5,4619.3,3000,6,1,19,29.87464370667043
1.35,-2013.1,3756.5,-1174.3,4420.7,3000,6,1,19,29.87464370667043
1.4,-2097.8,4214.0,-978.5,4807.9,3000,6,1,19,29.87464370667043
1.45,-1911.1,3684.8,-964.3,4261.5,3000,6,1,19,29.87464370667043
1.5,-1932.2,3385.9,-810.7,3981.9,3000,6,1,19,29.87464370667043
1.55,-1763.4,4065.7,-947.4,4531.8,3000,6,1,19,29.87464370667043
1.6,-1770.7,4307.7,-1067.7,4778.3,3000,6,1,19,29.87464370667043
1.65,-1915.9,4191.3,-1002.3,4716.2,3000,6,1,19,29.87464370667043
1.7,-2092.6,3914.4,-1115.0,4576.5,3000,6,1,19,29.87464370667043
1.75,-2070.1,4236.9,-929.4,4806.3,3000,6,1,19,29.87464370667043
1.8,-2112.8,3680.4,-776.1,4314.1,3000,6,1,19,29.87464370667043
1.85,-1956.9,3546.3,-818.4,4132.2,3000,6,1,19,29.87464370667043
1.9,-1775.2,4326.9,-936.7,4769.7,3000,6,1,19,29.87464370667043
1.95,-1761.5,4008.5,-1179.3,4534.5,3000,6,1,19,29.87464370667043
2.0,-2131.5,3857.0,-1011.4,4521.4,3000,6,1,19,29.87464370667043
2.05,-1923.7,3701.9,-1252.1,4355.8,3000,6,1,19,29.87464370667043
2.1,-2098.0,4222.8,-943.1,4808.6,3000,6,1,19,29.87464370667043
2.15,-1934.4,3852.8,-821.1,4388.7,3000,6,1,19,29.87464370667043
2.2,-1885.0,4191.7,-773.6,4660.7,3000,6,1,19,29.87464370667043
2.25,-1701.6,3904.3,-1097.5,4398.1,3000,6,1,19,29.87464370667043
2.3,-1954.6,3846.4,-1034.6,4436.9,3000,6,1,19,29.87464370667043
2.35,-1973.5,3861.1,-1091.0,4471.3,3000,6,1,19,29.87464370667043
2.4,-2155.1,4020.6,-984.9,4666.9,3000,6,1,19,29.87464370667043
2.45,-1985.3,3988.1,-806.4,4527.3,3000,6,1,19,29.87464370667043
2.5,-1891.1,3828.5,-786.0,4341.9,3000,6,1,19,29.87464370667043
2.55,-1760.3,4197.6,-668.0,4600.5,3000,6,1,19,29.87464370667043
2.6,-1722.9,4194.9,-1024.6,4649.3,3000,6,1,19,29.87464370667043
2.65,-1786.5,3576.5,-1045.8,4132.4,3000,6,1,19,29.87464370667043
2.7,-2006.8,3719.1,-1128.6,4374.1,3000,6,1,19,29.87464370667043
2.75,-2088.6,4199.6,-879.4,4772.0,3000,6,1,19,29.87464370667043
2.8,-1991.3,3619.8,-861.6,4220.3,3000,6,1,19,29.87464370667043
2.85,-1890.5,3822.4,-771.0,4333.5,3000,6,1,19,29.87464370667043
2.9,-1831.2,4185.2,-820.5,4641.3,3000,6,1,19,29.87464370667043
2.95,-1797.0,4067.8,-983.8,4554.5,3000,6,1,19,29.87464370667043
3.0,-2091.4,3630.7,-1169.6,4350.1,3000,6,1,19,29.87464370667043
3.05,-1969.1,4301.2,-1018.8,4839.0,3000,6,1,19,29.87464370667043
3.1,-2157.2,4307.8,-889.1,4899.1,3000,6,1,19,29.87464370667043
3.15,-1941.4,3838.4,-800.4,4375.3,3000,6,1,19,29.87464370667043
3.2,-1985.5,3926.1,-808.8,4473.3,3000,6,1,19,29.87464370667043
3.25,-1708.9,4309.2,-918.1,4725.8,3000,6,1,19,29.87464370667043
3.3,-1836.9,3824.3,-1075.4,4376.8,3000,6,1,19,29.87464370667043
3.35,-2027.0,3901.3,-1232.2,4565.9,3000,6,1,19,29.87464370667043
3.4,-2129.0,4282.5,-1086.4,4904.3,3000,6,1,19,29.87464370667043
3.45,-1921.1,4020.6,-938.8,4553.8,3000,6,1,19,29.87464370667043
